"category","subcategory","title","file_name","extension","suffix","applications","visibility","keywords","first_comment","relative_path","source_path","size_bytes","line_count"
"Solver","Ports","Allow overlapping waveguide ports","Allow overlapping waveguide ports^+MWS.mcs","mcs","+MWS","MWS","menu-visible","Port;Solver","Solver \ Allow overlapping waveguide ports in T-Solver","Solver\Ports\Allow overlapping waveguide ports^+MWS.mcs","D:\CST\Library\Macros\Solver\Ports\Allow overlapping waveguide ports^+MWS.mcs","1696","40"
"Solver","Ports","Calculate port extension coefficient","Calculate port extension coefficient^+MWS.mcr","mcr","+MWS","MWS","menu-visible","Boolean;Material;Pick;Port;Solid;Solver","Calculate\Calculate port extension coefficient","Solver\Ports\Calculate port extension coefficient^+MWS.mcr","D:\CST\Library\Macros\Solver\Ports\Calculate port extension coefficient^+MWS.mcr","33002","1549"
"Solver","Ports","Calculate port extension coefficient_MS","Calculate port extension coefficient_MS.bmp","bmp","","","","","","Solver\Ports\Calculate port extension coefficient_MS.bmp","D:\CST\Library\Macros\Solver\Ports\Calculate port extension coefficient_MS.bmp","235254","105"
"Solver","Ports","Calculate port extension coefficient_MS_0.1GHz","Calculate port extension coefficient_MS_0.1GHz.txt","txt","","","","","","Solver\Ports\Calculate port extension coefficient_MS_0.1GHz.txt","D:\CST\Library\Macros\Solver\Ports\Calculate port extension coefficient_MS_0.1GHz.txt","4983","51"
"Solver","Ports","Calculate port extension coefficient_MS_10GHz","Calculate port extension coefficient_MS_10GHz.txt","txt","","","","","","Solver\Ports\Calculate port extension coefficient_MS_10GHz.txt","D:\CST\Library\Macros\Solver\Ports\Calculate port extension coefficient_MS_10GHz.txt","4623","51"
"Solver","Ports","Calculate port extension coefficient_MS_15GHz","Calculate port extension coefficient_MS_15GHz.txt","txt","","","","","","Solver\Ports\Calculate port extension coefficient_MS_15GHz.txt","D:\CST\Library\Macros\Solver\Ports\Calculate port extension coefficient_MS_15GHz.txt","4703","51"
"Solver","Ports","Calculate port extension coefficient_MS_1GHz","Calculate port extension coefficient_MS_1GHz.txt","txt","","","","","","Solver\Ports\Calculate port extension coefficient_MS_1GHz.txt","D:\CST\Library\Macros\Solver\Ports\Calculate port extension coefficient_MS_1GHz.txt","4983","51"
"Solver","Ports","Calculate port extension coefficient_MS_20GHz","Calculate port extension coefficient_MS_20GHz.txt","txt","","","","","","Solver\Ports\Calculate port extension coefficient_MS_20GHz.txt","D:\CST\Library\Macros\Solver\Ports\Calculate port extension coefficient_MS_20GHz.txt","4743","51"
"Solver","Ports","Calculate port extension coefficient_MS_2GHz","Calculate port extension coefficient_MS_2GHz.txt","txt","","","","","","Solver\Ports\Calculate port extension coefficient_MS_2GHz.txt","D:\CST\Library\Macros\Solver\Ports\Calculate port extension coefficient_MS_2GHz.txt","4983","51"
"Solver","Ports","Calculate port extension coefficient_MS_5GHz","Calculate port extension coefficient_MS_5GHz.txt","txt","","","","","","Solver\Ports\Calculate port extension coefficient_MS_5GHz.txt","D:\CST\Library\Macros\Solver\Ports\Calculate port extension coefficient_MS_5GHz.txt","4923","51"
"Solver","Ports","Calculate port extension coefficient_SL","Calculate port extension coefficient_SL.bmp","bmp","","","","","","Solver\Ports\Calculate port extension coefficient_SL.bmp","D:\CST\Library\Macros\Solver\Ports\Calculate port extension coefficient_SL.bmp","235254","13"
"Solver","Ports","Calculate port extension coefficient_SL","Calculate port extension coefficient_SL.txt","txt","","","","","","Solver\Ports\Calculate port extension coefficient_SL.txt","D:\CST\Library\Macros\Solver\Ports\Calculate port extension coefficient_SL.txt","3783","51"
"Solver","Ports","Identical Waveguide Ports - Reuse Mode Calculation","Identical Waveguide Ports - Reuse Mode Calculation^+MWS+PS.mcr","mcr","+MWS+PS","MWS;PS","menu-visible","Boolean;Port;Solver","Port Adaptation - Use Reference","Solver\Ports\Identical Waveguide Ports - Reuse Mode Calculation^+MWS+PS.mcr","D:\CST\Library\Macros\Solver\Ports\Identical Waveguide Ports - Reuse Mode Calculation^+MWS+PS.mcr","2616","75"
"Solver","Ports","Set Port Mode Evaluation Frequency","Set Port Mode Evaluation Frequency^+MWS+PS.mcr","mcr","+MWS+PS","MWS;PS","menu-visible","Boolean;Port;Solver","#Language ""WWB-COM""","Solver\Ports\Set Port Mode Evaluation Frequency^+MWS+PS.mcr","D:\CST\Library\Macros\Solver\Ports\Set Port Mode Evaluation Frequency^+MWS+PS.mcr","3680","88"
"Solver","Ports","Set Port Target Cut Off Frequency","Set Port Target Cut Off Frequency^+MWS+PS.mcr","mcr","+MWS+PS","MWS;PS","menu-visible","Port;Solver;WaveguidePort","Set Port Target Cut Off Frequency","Solver\Ports\Set Port Target Cut Off Frequency^+MWS+PS.mcr","D:\CST\Library\Macros\Solver\Ports\Set Port Target Cut Off Frequency^+MWS+PS.mcr","2155","61"
"Solver","Ports","Set S-parameter symmetries - discrete ports","Set S-parameter symmetries - discrete ports^+MWS.mcr","mcr","+MWS","MWS","menu-visible","Boolean;DiscretePort;Export;Mesh;Port;Resulttree;Solver;S-Parameter;Touchstone","*Solver / Set S-parameter symmetries - discrete ports","Solver\Ports\Set S-parameter symmetries - discrete ports^+MWS.mcr","D:\CST\Library\Macros\Solver\Ports\Set S-parameter symmetries - discrete ports^+MWS.mcr","20952","670"
"Solver","","PSPICE Settings","PSPICE Settings^+DS.mcr","mcr","+DS","DS","menu-visible","","--------------------------------------------------------------------------------------------------------","Solver\PSPICE Settings^+DS.mcr","D:\CST\Library\Macros\Solver\PSPICE Settings^+DS.mcr","1951","55"
"Solver","","Set up 2.5D vEIM Simulation","Set up 2.5D vEIM Simulation^+MWS+DS.mcr","mcr","+MWS+DS","DS;MWS","menu-visible","","","Solver\Set up 2.5D vEIM Simulation^+MWS+DS.mcr","D:\CST\Library\Macros\Solver\Set up 2.5D vEIM Simulation^+MWS+DS.mcr","144642","1058"
"Solver","","Set Wavelength Range","Set Wavelength Range^+MWS.mcr","mcr","+MWS","MWS","menu-visible","Solver","#Language ""WWB-COM""","Solver\Set Wavelength Range^+MWS.mcr","D:\CST\Library\Macros\Solver\Set Wavelength Range^+MWS.mcr","1916","60"
"Solver","Sources","Analytical Farfield Source","Analytical Farfield Source^+MWS.mcr","mcr","+MWS","MWS","menu-visible","Boolean;Component;Farfield;Import;Port;ResultTree;Solver","#Language ""WWB-COM""","Solver\Sources\Analytical Farfield Source^+MWS.mcr","D:\CST\Library\Macros\Solver\Sources\Analytical Farfield Source^+MWS.mcr","24663","515"
"Solver","Sources","Create Maxwellian Particles","Create Maxwellian Particles^+PS.mcr","mcr","+PS","PS","menu-visible","Boolean;Boundary;Component;Cylinder;Import;Port;Resulttree;Solid;Solver;Transform","#include ""vba_globals_3d.lib""","Solver\Sources\Create Maxwellian Particles^+PS.mcr","D:\CST\Library\Macros\Solver\Sources\Create Maxwellian Particles^+PS.mcr","44020","1011"
"Solver","Sources","Export Port Mode as Nearfield Source","Export Port Mode as Nearfield Source^+MWS+PS.mcr","mcr","+MWS+PS","MWS;PS","menu-visible","Boolean;Component;Export;Mesh;Port","Export port mode as near field source","Solver\Sources\Export Port Mode as Nearfield Source^+MWS+PS.mcr","D:\CST\Library\Macros\Solver\Sources\Export Port Mode as Nearfield Source^+MWS+PS.mcr","12703","332"
"Solver","Sources","Gaussian Beam","Gaussian Beam^+MWS+PS.mcr","mcr","+MWS+PS","MWS;PS","menu-visible","Boolean;Component;Export;Farfield;Import;Monitor;Port;Solver;StoreParameter;Transform;WCS","#Language ""WWB-COM""","Solver\Sources\Gaussian Beam^+MWS+PS.mcr","D:\CST\Library\Macros\Solver\Sources\Gaussian Beam^+MWS+PS.mcr","61290","1345"
"Solver","Sources","Hertzian Dipole Sheet (Hexahedral FIT)","Hertzian Dipole Sheet (Hexahedral FIT)^+MWS.mcr","mcr","+MWS","MWS","menu-visible","Boolean;Boundary;Component;Export;Farfield;Import;Material;Mesh;Monitor;Port;Resulttree;Solid;Solver;StoreParameter;Transform;WCS;Wire","#Language ""WWB-COM""","Solver\Sources\Hertzian Dipole Sheet (Hexahedral FIT)^+MWS.mcr","D:\CST\Library\Macros\Solver\Sources\Hertzian Dipole Sheet (Hexahedral FIT)^+MWS.mcr","40174","916"
"Solver","Sources","Import Multiple Nearfield or Farfield Sources","Import Multiple Nearfield or Farfield Sources^+MWS.mcr","mcr","+MWS","MWS","menu-visible","Boolean;Farfield;Import;Monitor;Port;WCS","#Language ""WWB-COM""","Solver\Sources\Import Multiple Nearfield or Farfield Sources^+MWS.mcr","D:\CST\Library\Macros\Solver\Sources\Import Multiple Nearfield or Farfield Sources^+MWS.mcr","11448","345"
"Solver","Sources","p-Fresnel","p-Fresnel.bmp","bmp","","","","","","Solver\Sources\p-Fresnel.bmp","D:\CST\Library\Macros\Solver\Sources\p-Fresnel.bmp","139830","1"
"Solver","Sources","Plane Wave Incident on Material Interface","Plane Wave Incident on Material Interface^+MWS.mcr","mcr","+MWS","MWS","menu-visible","Boolean;Farfield;Import;Material;Monitor;Port;Solver;StoreParameter","#include ""vba_globals_all.lib""","Solver\Sources\Plane Wave Incident on Material Interface^+MWS.mcr","D:\CST\Library\Macros\Solver\Sources\Plane Wave Incident on Material Interface^+MWS.mcr","60299","1081"
"Solver","Sources","Reverberation Chamber","Reverberation Chamber^+MWS.mcr","mcr","+MWS","MWS","menu-visible","Boolean;Import;Mesh;Pick;Port;ResultTree;Solver;WCS;Wire","Run superposition solver for Reverberation chamber application","Solver\Sources\Reverberation Chamber^+MWS.mcr","D:\CST\Library\Macros\Solver\Sources\Reverberation Chamber^+MWS.mcr","48829","1089"
"Solver","Sources","Set Up Parameterized Plane Wave","Set Up Parameterized Plane Wave^+MWS.mcs","mcs","+MWS","MWS","menu-visible","PlaneWave","#Language ""WWB-COM""","Solver\Sources\Set Up Parameterized Plane Wave^+MWS.mcs","D:\CST\Library\Macros\Solver\Sources\Set Up Parameterized Plane Wave^+MWS.mcs","1600","42"
"Solver","Sources","s-Fresnel","s-Fresnel.bmp","bmp","","","","","","Solver\Sources\s-Fresnel.bmp","D:\CST\Library\Macros\Solver\Sources\s-Fresnel.bmp","139830","1"
"Solver","T-Solver","Open TLM file in Text Editor","Open TLM file in Text Editor^+MWS.mcr","mcr","+MWS","MWS","menu-visible","Solver","#Language ""WWB-COM""","Solver\T-Solver\Open TLM file in Text Editor^+MWS.mcr","D:\CST\Library\Macros\Solver\T-Solver\Open TLM file in Text Editor^+MWS.mcr","884","28"
"Solver","T-Solver","Setup Simultaneous Excitation from am-ph parameters","Setup Simultaneous Excitation from am-ph parameters^+MWS.mcs","mcs","+MWS","MWS","menu-visible","Mesh;Port;Solver","================================================================================================","Solver\T-Solver\Setup Simultaneous Excitation from am-ph parameters^+MWS.mcs","D:\CST\Library\Macros\Solver\T-Solver\Setup Simultaneous Excitation from am-ph parameters^+MWS.mcs","1383","40"
"Wizard","5G mmWave Tools","5G Codebook Converter","5G Codebook Converter^+MWS.mcr","mcr","+MWS","MWS","menu-visible","","","Wizard\5G mmWave Tools\5G Codebook Converter^+MWS.mcr","D:\CST\Library\Macros\Wizard\5G mmWave Tools\5G Codebook Converter^+MWS.mcr","91310","831"
"Wizard","5G mmWave Tools","5G Individual Beam Excitation","5G Individual Beam Excitation^+MWS.mcr","mcr","+MWS","MWS","menu-visible","","","Wizard\5G mmWave Tools\5G Individual Beam Excitation^+MWS.mcr","D:\CST\Library\Macros\Wizard\5G mmWave Tools\5G Individual Beam Excitation^+MWS.mcr","12912","161"
"Wizard","5G mmWave Tools","5G Nearfield Exporter","5G Nearfield Exporter^+MWS.mcr","mcr","+MWS","MWS","menu-visible","","","Wizard\5G mmWave Tools\5G Nearfield Exporter^+MWS.mcr","D:\CST\Library\Macros\Wizard\5G mmWave Tools\5G Nearfield Exporter^+MWS.mcr","77286","842"
"Wizard","","5G Post-Processing Wizard","5G Post-Processing Wizard^+MWS.mcr","mcr","+MWS","MWS","menu-visible","","","Wizard\5G Post-Processing Wizard^+MWS.mcr","D:\CST\Library\Macros\Wizard\5G Post-Processing Wizard^+MWS.mcr","375190","3654"
"Wizard","","5G PP Wizard legacy workflow","5G PP Wizard legacy workflow^+MWS.mcr","mcr","+MWS","MWS","menu-visible","","","Wizard\5G PP Wizard legacy workflow^+MWS.mcr","D:\CST\Library\Macros\Wizard\5G PP Wizard legacy workflow^+MWS.mcr","340194","3310"
"Wizard","","5G-CodeBook-Example","5G-CodeBook-Example.txt","txt","","","","Port","","Wizard\5G-CodeBook-Example.txt","D:\CST\Library\Macros\Wizard\5G-CodeBook-Example.txt","6572","231"
"Wizard","","5G-Codebook-PhaseSweep","5G-Codebook-PhaseSweep.txt","txt","","","","Port","","Wizard\5G-Codebook-PhaseSweep.txt","D:\CST\Library\Macros\Wizard\5G-Codebook-PhaseSweep.txt","1376","34"
"Wizard","","Archive Multiple Projects","Archive Multiple Projects.mcr","mcr","","","","Arc;Boolean;Farfield;Port;Wire","================================================================================================","Wizard\Archive Multiple Projects.mcr","D:\CST\Library\Macros\Wizard\Archive Multiple Projects.mcr","19322","607"
"Wizard","","Compare Multiple Runs","Compare Multiple Runs^-DS.mcr","mcr","-DS","DS","hidden/internal","Arc;Boolean;Mesh;Port;ResultTree;Solver;S-Parameter","*Wizard / Compare Multiple Runs","Wizard\Compare Multiple Runs^-DS.mcr","D:\CST\Library\Macros\Wizard\Compare Multiple Runs^-DS.mcr","19710","574"
"Wizard","","Compare Solvers","Compare Solvers^+DS.mcr","mcr","+DS","DS","menu-visible","Boolean;Component;Curve;Mesh;Port;Result1D;Result1DComplex;Resulttree;Solver;S-Parameter","--------------------------------------------------------------------------------------------","Wizard\Compare Solvers^+DS.mcr","D:\CST\Library\Macros\Wizard\Compare Solvers^+DS.mcr","9263","233"
"Wizard","","CST-Via-Wizard","CST-Via-Wizard.xlsm","xlsm","","","","","","Wizard\CST-Via-Wizard.xlsm","D:\CST\Library\Macros\Wizard\CST-Via-Wizard.xlsm","1721876","3832"
"Wizard","","Data Import Wizard","Data Import Wizard.mcr","mcr","","","","Boolean;Curve;Export;Import;Port;Result1D;Result1DComplex;Touchstone","#Language ""WWB-COM""","Wizard\Data Import Wizard.mcr","D:\CST\Library\Macros\Wizard\Data Import Wizard.mcr","62754","1377"
"Wizard","","empty","empty.cst","cst","","","","Import;Port","","Wizard\empty.cst","D:\CST\Library\Macros\Wizard\empty.cst","20621","12"
"Wizard","","Thermal Power Rating Sweep","Thermal Power Rating Sweep.ppt","ppt","","","","","","Wizard\Thermal Power Rating Sweep.ppt","D:\CST\Library\Macros\Wizard\Thermal Power Rating Sweep.ppt","152064","241"
"Wizard","","Thermal Power Rating Sweep","Thermal Power Rating Sweep^+MPS.mcr","mcr","+MPS","MPS","menu-visible","Monitor;Result1D;Resulttree;Solver","-----------------------------------------------------------------------------","Wizard\Thermal Power Rating Sweep^+MPS.mcr","D:\CST\Library\Macros\Wizard\Thermal Power Rating Sweep^+MPS.mcr","5096","167"
"Wizard","","Via Wizard","Via Wizard.mcr","mcr","","","","","Copyright 2009-2023 Dassault Systemes Deutschland GmbH","Wizard\Via Wizard.mcr","D:\CST\Library\Macros\Wizard\Via Wizard.mcr","692","19"
"Wizard","","via","via.bat","bat","","","","","","Wizard\via.bat","D:\CST\Library\Macros\Wizard\via.bat","35","3"
